unnamed,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31,company,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,unnamed_27,unnamed_28,unnamed_29,unnamed_30,unnamed_31,unnamed_32,unnamed_33,unnamed_34,unnamed_35,unnamed_36,unnamed_37,unnamed_38,unnamed_39,unnamed_40,unnamed_41,unnamed_42,unnamed_43,unnamed_44,unnamed_45,unnamed_46,unnamed_47,unnamed_48,unnamed_49
"Proceeds from Sale of Property, Plant and Equipment, Investment Property and Intangible Assets",,,,,,Strides Pharma Science,,,,,,,,39.58,753.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proceeds from sale of property, plant and equipment, investment property and intangible assets (net of expenses)",,,,,,Strides Pharma Science,,,,,,,,,,72.58,888.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proceeds from sale of property, plant and equipment and intangible assets (net of expenses)",,,,,,Strides Pharma Science,,,,,,,,,,,,681.03,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchase/sale of Real Estate Properties,,,,,,Strides Pharma Science,,,,,,,,,,,,50,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Sale of Investment Property,,,,,,Strides Pharma Science,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payments for Investment Property,,,,,,Strides Pharma Science,,,,,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Sale of Investment Property Net of Expenses,,,,,,Strides Pharma Science,,,,,,,,,,,,,1128.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consideration Paid Towards Business Acquisition,,,,,,Strides Pharma Science,,,-18785.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenses Relating to Merger and Restructuring,,,,,,Strides Pharma Science,,-78.15,-252.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stamp Duty on Acquisition of Business,,,,,,Strides Pharma Science,,,-437.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consideration Paid Towards Acquisition of Non-controlling Interest in Subsidiary,,,,,,Strides Pharma Science,,,,,-469.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Consideration Paid Towards Business Combinations, Net of Cash Acquired",,,,,,Strides Pharma Science,,,,-1136.92,-1915.14,,,,,,-58.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Consideration Paid Towards Acquisition of Non-controlling Interest in Subsidiary and Business Combinations, Net of Cash Acquired",,,,,,Strides Pharma Science,,,,,,-700.56,-272.26,-78.86,-2195.13,,,-78.77,-217.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deferred Consideration Received from Sale of Business,,,,,,Strides Pharma Science,,,,,,,,,,5193.08,66.69,,513.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Sale of Long-term Investment in Subsidiaries,,,,,,Strides Pharma Science,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Sale of Investment in Mutual Funds,,,,,,Strides Pharma Science,,,3928.69,3855.98,9722.42,1585.36,1779.65,324.74,1545.05,,,415.29,921.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short-term Investments in Funds,,,,,,Strides Pharma Science,-400,-3615,-3574.62,-5281.91,-1927.51,-1304.63,,-150,-540.61,-508.19,-541.91,-41.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchase of Long-term Investments,,,,,,Strides Pharma Science,-661.29,-1050.66,-821.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Sale of Investment,,,,,,Strides Pharma Science,,,,1.8,8.29,,,,,,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Investment in Fixed Deposit with Maturity of More Than,,,,,,Strides Pharma Science,,,,,-411.7,,,,,,,-42.22,-63.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Investment in Oncobiologics Inc,,,,,,Strides Pharma Science,,-269.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchase of Long-term Investments Including Investment in Associates,,,,,,Strides Pharma Science,,,,-6.45,-665.04,-750,-1101.07,-2456.33,-51.06,-1062.25,-151.19,,-12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeeds/(investments In) from Fixed Deposits with Maturity of More Than,,,,,,Strides Pharma Science,,,,,,-1023.69,884.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from/(Investments In) Fixed Deposits with Maturity of More than,,,,,,Strides Pharma Science,,,,,,,,-167.13,488.54,,-90.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from/(investments in) xed deposits with maturity of more than,,,,,,Strides Pharma Science,,,,,,,,,,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loans to Others,,,,,,Strides Pharma Science,,,-100,-250,-412.45,-539.67,-210.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loan Recovered from Others,,,,,,Strides Pharma Science,,,,,100,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loan/recovered To/from Oncobiologics Inc,,,,,,Strides Pharma Science,,-250,203.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loan given to/returned by others,,,,,,Strides Pharma Science,,,,,,,,,,,-541.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loan returned by others,,,,,,Strides Pharma Science,,,,,,,,,,,,439.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rent Deposit Received,,,,,,Strides Pharma Science,36,,,-7.17,1.88,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rental Income from Investment Property,,,,,,Strides Pharma Science,,,,56.83,108.97,97.88,80.07,88.35,62.52,19,17.93,21.01,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rental Income from Operating Leases,,,,,,Strides Pharma Science,26.9,130.16,66.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Gain on Forward Contract for Receivable from Sale of Investments in Subsidiaries,,,,,,Strides Pharma Science,264.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Realized Exchange Gain on Dividends Paid By SubsidiaRies,,,,,,Strides Pharma Science,608.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refund Received of Loans Given to Entities of Specialty Products Business,,,,,,Strides Pharma Science,9691.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenses/claims Relating to Disposal of Long-term Investments,,,,,,Strides Pharma Science,-2669.78,-242.54,-6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Relating to Sale of Long-term Investment,,,,,,Strides Pharma Science,,-180.09,-26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rent Deposit Given,,,,,,Strides Pharma Science,,,,,,,-12.1,-0.1,-11.21,-0.62,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deferred Consideration Settled with Trade Payables,,,,,,Strides Pharma Science,,,,,,,,,,,,,106.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Relating to Sale of Specialty Product Business,,,,,,Strides Pharma Science,-7943.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds on Disposal of Long-term Investments Pertaining to Discontinued Operations,,,,,,Strides Pharma Science,48996.32,9180.44,129.5,1862.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proceeds from Sale of Longterm Investments Including Discontinued Operations, Net",,,,,,Strides Pharma Science,,,,,5166.29,4269.75,12894.46,97.69,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Outow)/inow on account of discontinued operations,,,,,,Strides Pharma Science,,,,,,,,,,182.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outflow on account of discontinued operations,,,,,,Strides Pharma Science,,,,,,,,,,,-79.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest and Dividends Received,,,,,,Strides Pharma Science,298.86,148.22,436.82,769.45,514.47,44.61,231.88,,,69.04,152.71,133.46,45.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest and Dividends Received (net of Tax on Dividend),,,,,,Strides Pharma Science,,,,,,,,68.69,67.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Paid on Dividends from Subsidiaries,,,,,,Strides Pharma Science,-2836.81,-848.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flow from Investing Activities,,,,,,Strides Pharma Science,40770.94,518.74,-22248.32,-6866.88,5825.94,-1484.93,13061.59,-5208.21,-1187.33,3024.74,-1502.5,-896.89,-1730.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financing Activities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repayment of long-term borrowings,,,,,,Strides Pharma Science,-4247.91,-454.85,-3005.67,-6633.81,-22070.07,-302.35,-13740.18,-2100.94,-2681.26,-2550.17,-4222.7,-3201.43,-919.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Long-terms Borrowings,,,,,,Strides Pharma Science,3628.34,4025.15,21794.84,5788.72,17290.13,2051.25,686.12,5674.58,4506.57,3304,1073.17,1291.49,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S Revolver Facility,,,,,,Strides Pharma Science,,,,,,,,,,,-3119.5,422.34,-1600.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Working Capital Borrowings,,,,,,Strides Pharma Science,2055.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Working Capital and Short-term Borrowings,,,,,,Strides Pharma Science,,-362.62,325.51,6882.23,-2332.49,2327.17,,-1824.26,4564.32,-504.55,2424.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Decrease in Working Capital and Short-term Borrowings,,,,,,Strides Pharma Science,,,,,,,,,,,,-2030.34,-1308.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Decrease in Working Capital andShort-term Borrowings,,,,,,Strides Pharma Science,,,,,,,-442.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Payments,,,,,,Strides Pharma Science,,,,,,,-347.23,-370.98,-450.39,-531.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Payments (principal),,,,,,Strides Pharma Science,,,,,,,,,,,-374.75,-242.8,-272.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Issue of Share Capital,,,,,,Strides Pharma Science,259.49,16.12,11642.47,33.89,36.31,14,4.8,,,13.67,,61.02,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Issue of Equity Shares,,,,,,Strides Pharma Science,,,,,,,,34.99,36.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flows from Financing Activities Proceeds from Issues of Equity Shares,,,,,,Strides Pharma Science,,,,,,,,,,,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividends Paid (net of Tax on Dividend),,,,,,Strides Pharma Science,,,,,,,,-179.15,-224.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividends Paid,,,,,,Strides Pharma Science,-29900.87,-6553.21,-246.1,,,,,,,,-135.17,-229.9,-368.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividend Paid (including Tax on Dividend),,,,,,Strides Pharma Science,,,,-432.26,-442.86,-179.46,-1538.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Issue of Shares to Minority Shareholders,,,,,,Strides Pharma Science,,14.55,621.35,131.55,2.61,32.65,0.62,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividends Paid to Minority Shareholders,,,,,,Strides Pharma Science,-6.49,-6.41,-5.19,-18.49,-9.78,-6.01,-9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Share Issue Expense,,,,,,Strides Pharma Science,,,-326.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Issue of Shares and Warrants,,,,,,Strides Pharma Science,,,,,,,,,,371,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividend Distribution Taxes Paid,,,,,,Strides Pharma Science,-2781.54,-510.06,-14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid on Borrowings,,,,,,Strides Pharma Science,-2191.75,-381.17,-1347.08,-2369.68,-2630.73,-1994.58,-1708.11,-1393.87,-1537.95,-2242.06,-2921.9,-2405.23,-1679.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Payments and Interest,,,,,,Strides Pharma Science,,,,,,,,,,,-183.59,-90.96,-94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flow from Financing Activities,,,,,,Strides Pharma Science,-33185.28,-4212.5,29439.4,3382.15,-10156.88,1942.67,-17094.49,-157.96,4213.16,-2139.21,-6933.23,-6425.81,-4534.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Adjustments,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flow Net Changes in Cash,,,,,,Strides Pharma Science,4539.82,-2875.88,8118.27,-5956.63,-2589.16,1097.27,-1836.55,-564,448.96,1327.71,-1424.81,-484.56,761.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effect of Exchange Differences on Restatement of Foreign Currency Cash and Cash Equivalents,,,,,,Strides Pharma Science,-13.15,-16.12,31.46,34.33,25.71,38.98,148.48,-12.2,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E Ect of ExchangE Di Erences on Restatement of Foreign Currency Cash and Cash Equivalents,,,,,,Strides Pharma Science,,,,,,,,,,,,-5.38,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash Equivalents Classified as Held for Sale,,,,,,Strides Pharma Science,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash Equivalents on Account of Acquisition and Disposal of Subsidiaries,,,,,,Strides Pharma Science,-315.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash Equivalents Transferred on Account of Demerger,,,,,,Strides Pharma Science,,,,,,,,,,,1.62,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash Equivalents on Account of Business Combinations,,,,,,Strides Pharma Science,,,152.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effect of Fair Valuation of Cash and Cash Equivalents,,,,,,Strides Pharma Science,,,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash Equivalents Pursuant to the Scheme of Demerger,,,,,,Strides Pharma Science,,,,,-154.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Account of ReclassificatiOn of Cash and Cash Equivalents,,,,,,Strides Pharma Science,,,,-5387.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash Equivalents Pursuant to Loss of Control in a Subsidiary,,,,,,Strides Pharma Science,,,,,,,,,,-3.39,-1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Type: YTD,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P Capital IQ - Standard,,,,,,Strides Pharma Science,2019 FQ2 YTD,2020 FQ2 YTD,2021 FQ2 YTD,2022 FQ2 YTD,2023 FQ2 YTD,2024 FQ2 YTD,2025 FQ2 YTD,2026 FQ2 YTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Ended,,,,,,Strides Pharma Science,2018-09-30 00:00:00,2019-09-30 00:00:00,2020-09-30 00:00:00,2021-09-30 00:00:00,2022-09-30 00:00:00,2023-09-30 00:00:00,2024-09-30 00:00:00,2025-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,,,,,,Strides Pharma Science,INR,INR,INR,INR,INR,INR,INR,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units,,,,,,Strides Pharma Science,Thousands,Millions,Millions,Millions,Millions,Millions,Millions,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Continuing Operations,,,,,,Strides Pharma Science,-172500,1689.1,1734.43,-4188.55,-2014.76,-1565.78,2666.98,2751.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Depreciation and Amortization Expenses,,,,,,Strides Pharma Science,873600,989.81,1019.22,1114.42,1221.02,1196.95,949.76,985.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loss on Sale of Business Units,,,,,,Strides Pharma Science,,,,,,114.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Profit/loss on Sale of Property, Plant and Equipment and Other Intangible Assets, Net",,,,,,Strides Pharma Science,-6700,9.84,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gain on Sale of Property, Plant and Equipment, Other Intangible Assets and Investment Property (Net)",,,,,,Strides Pharma Science,,,,-109.53,-34.76,-275.21,-3.11,-6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gain on Dilution of Investment in Associate,,,,,,Strides Pharma Science,,,,-529.26,-613.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fair Valuation of Investment,,,,,,Strides Pharma Science,,,,,,,-1021.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gain on Sale of Investment in Associates and Subsidiaries,,,,,,Strides Pharma Science,,,,-29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fair Valuation Gain on Acquisition of Controlling Shares in an Associate,,,,,,Strides Pharma Science,,,-25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Write Down of Other Assets,,,,,,Strides Pharma Science,,,,,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impairments/write Downs of Assets,,,,,,Strides Pharma Science,,,,,,1497.62,0.05,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impairment and Cost Associated with Disposal of Facility,,,,,,Strides Pharma Science,,,,1651.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impairment of Goodwill,,,,,,Strides Pharma Science,,94.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restructuring and Divestment Related Expenses,,,,,,Strides Pharma Science,18600,99.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Share of Profit/loss of Joint Ventures and Associates,,,,,,Strides Pharma Science,202100,395.56,510.82,428.99,1012.29,751.83,22.42,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Share-based Compensation Expense,,,,,,Strides Pharma Science,28200,14.04,4.77,21.05,-0.29,9.14,7.47,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bad Debts Written-off and Provision for Doubtful Trade and Other Receivables,,,,,,Strides Pharma Science,-8600,20.94,114.73,-9.49,131.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loss Allowance on Trade Receivables,,,,,,Strides Pharma Science,,,,,,54.74,71.49,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unrealized Exchange Gain/loss, Net",,,,,,Strides Pharma Science,,,,,371,9.11,-111.04,-484.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Unrealized Exchange Gains and Loss,,,,,,Strides Pharma Science,55100,142.74,-764.11,354.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Income Taxes Refund Received'(paid),,,,,,Strides Pharma Science,-138500,-132.96,-121.98,150.65,267.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Income Taxes Refund Received, Net",,,,,,Strides Pharma Science,,,,,,407.53,1052.1,94.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discontinued Operations,,,,,,Strides Pharma Science,14600,-70,147.72,,185.69,,31881.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loss on Sales of Investment in Subsidiaries,,,,,,Strides Pharma Science,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gain on Disposal of Assets/settlement of Liabilities Attributable to the Discontinued Operations (net),,,,,,Strides Pharma Science,20400,-114.2,-147.72,,-185.69,,-31881.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest & Dividend Income,,,,,,Strides Pharma Science,-83200,-186.79,-187.08,-177.24,-289.79,-128.82,-367.53,-325.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liability/provisions no Longer Required Written Back,,,,,,Strides Pharma Science,,,-5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rental Income from Investment Property,,,,,,Strides Pharma Science,-57600,-37.34,-37.86,-50.33,-8.89,-9.59,-10.2,-11.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Combinations and Restructuring Expenses,,,,,,Strides Pharma Science,,,,,,,4.73,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fair Valuation of Derivative Instruments,,,,,,Strides Pharma Science,-66500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unwinding of Discount on Gross Obligations Over Written Put Options to Nci,,,,,,Strides Pharma Science,45600,19.6,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unwinding of Discount on Contingent Consideration Payable,,,,,,Strides Pharma Science,1700,50.35,37.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gain/loss on Lease Modification,,,,,,Strides Pharma Science,,,,,,,,-9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cancellation of Gross Obligations Over Written Put Options to Nci,,,,,,Strides Pharma Science,,-1092.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expense on Borrowings and Others,,,,,,Strides Pharma Science,926000,1076.9,737.76,850.09,1221.81,1550.05,1463.47,935.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sales Returns, Write-down of Inventory and Other Expenses on Account of Ranitidine Withdrawal",,,,,,Strides Pharma Science,,,84.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sales Returns, Write-down of Inventory and Other Expenses on Account of Product Withdrawal",,,,,,Strides Pharma Science,,,,143.96,156.79,71.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unwinding/cancellation of Gross Obligations and Contingent Consideration,,,,,,Strides Pharma Science,,,,-53.27,-129.26,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade and Other Receivables,,,,,,Strides Pharma Science,-971700,-1794.52,-805.76,784.14,-1011.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changes in Trade and Other Receivables,,,,,,Strides Pharma Science,,,,,,-30.13,1328.88,362.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories,,,,,,Strides Pharma Science,-2278700,-173.18,-1404.74,-317.55,-99.88,170.65,-770.41,-1493.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade and Other Payables,,,,,,Strides Pharma Science,1007100,-282.3,469.1,-1907.63,-664.49,-811.66,-1485.14,1096.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flow from Operating Activities,,,,,,Strides Pharma Science,-576600,719.1,1370.46,-1872.13,-438.37,3020.96,3798.78,3914.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Capital Expenditure for Property, Plant and Equipment and Intangible Assets, Including Capital Advance",,,,,,Strides Pharma Science,-822100,-946.97,-1176.66,-961.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Capital expenditure for property, plant and equipment, investment property and intangible assets, including Capital advance",,,,,,Strides Pharma Science,,,,,,-396.08,-946.34,-1491.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Capital expenditure for property, plant and eauipment, investment propery and intanqible assets, includinq Capital advance",,,,,,Strides Pharma Science,,,,,-484.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proceeds from Sales of Property, Plant, and Equipment and Intangible Assets",,,,,,Strides Pharma Science,65600,6.23,5.39,639.59,,295.19,276.71,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proceeds from Sale of Property, Plant and Equipment and Intanqible Assets",,,,,,Strides Pharma Science,,,,,53.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Consideration Paid Towards Business Combinations, Net of Cash Acquired",,,,,,Strides Pharma Science,-90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
